length,gc_content,blast_score,bit_score
1636,0.33496332518337407,0.0,0.0
1654,0.3561064087061669,0.0,0.0
1633,0.35027556644213104,0.0,0.0
1638,0.3766788766788767,0.0,0.0
1635,0.29174311926605506,0.0,0.0
1634,0.2937576499388005,0.0,0.0
1629,0.3014119091467158,0.0,0.0
1628,0.22235872235872237,0.0,0.0
1633,0.2878138395590937,0.0,0.0
1647,0.2938676381299332,0.0,0.0
1639,0.28004881025015255,0.0,0.0
1633,0.2657685241886099,0.0,0.0
1625,0.2572307692307692,0.0,0.0
1625,0.25784615384615384,0.0,0.0
1633,0.256582976117575,0.0,0.0
1632,0.25735294117647056,0.0,0.0
1643,0.2702373706634206,0.0,0.0
1698,0.3292108362779741,0.0,0.0
1672,0.38217703349282295,0.0,0.0
1652,0.44128329297820823,0.0,0.0
1669,0.43199520671060515,0.0,0.0
1651,0.3482737734706239,0.0,0.0
1656,0.39794685990338163,0.0,0.0
1661,0.40758579169175196,0.0,0.0
1668,0.4118705035971223,0.0,0.0
1662,0.4157641395908544,0.0,0.0
1664,0.40865384615384615,0.0,0.0
1668,0.41007194244604317,0.0,0.0
1656,0.3997584541062802,0.0,0.0
1651,0.3961235614778922,0.0,0.0
1658,0.41737032569360677,0.0,0.0
1649,0.4050939963614312,0.0,0.0
1648,0.36225728155339804,0.0,0.0
1674,0.38530465949820786,0.0,0.0
1675,0.25492537313432834,0.0,0.0
1647,0.3424408014571949,0.0,0.0
1645,0.32948328267477206,0.0,0.0
1651,0.37976983646274987,0.0,0.0
1649,0.40812613705275924,0.0,0.0
1651,0.36220472440944884,0.0,0.0
1653,0.3641863278886872,0.0,0.0
1654,0.3688029020556227,0.0,0.0
1656,0.37016908212560384,0.0,0.0
1658,0.37273823884197826,0.0,0.0
1649,0.3784111582777441,0.0,0.0
1660,0.36325301204819277,0.0,0.0
1650,0.3715151515151515,0.0,0.0
1655,0.3776435045317221,0.0,0.0
1663,0.34155141310883946,0.0,0.0
1660,0.33433734939759036,0.0,0.0
1659,0.38396624472573837,0.0,0.0
1655,0.3957703927492447,0.0,0.0
1663,0.4107035478051714,0.0,0.0
1660,0.3493975903614458,0.0,0.0
1661,0.35821794099939797,0.0,0.0
1658,0.36248492159227985,453.0,837.653
1653,0.352692075015124,0.0,0.0
1660,0.3493975903614458,0.0,0.0
1669,0.35710005991611743,0.0,0.0
1656,0.3719806763285024,537.0,992.771
1680,0.3678571428571429,0.0,0.0
1653,0.3660012099213551,0.0,0.0
1655,0.3806646525679758,0.0,0.0
1658,0.3673100120627262,0.0,0.0
1658,0.376357056694813,0.0,0.0
1679,0.36152471709350803,0.0,0.0
1658,0.3896260554885404,0.0,0.0
1660,0.35903614457831323,0.0,0.0
1691,0.3518628030751035,0.0,0.0
1690,0.3437869822485207,0.0,0.0
1681,0.3450327186198691,0.0,0.0
1661,0.3612281757977122,501.0,926.292
1662,0.35499398315282793,0.0,0.0
1657,0.3458056729028364,0.0,0.0
1661,0.3534015653220951,477.0,881.972
1658,0.35705669481302776,0.0,0.0
1663,0.35538184004810586,0.0,0.0
1659,0.3508137432188065,0.0,0.0
1659,0.34900542495479203,0.0,0.0
1657,0.3566686783343392,0.0,0.0
1655,0.3474320241691843,0.0,0.0
1659,0.34960819770946355,0.0,0.0
1653,0.3514821536600121,0.0,0.0
1660,0.3578313253012048,0.0,0.0
1657,0.36994568497284247,0.0,0.0
1658,0.3486127864897467,0.0,0.0
1655,0.3558912386706949,0.0,0.0
1658,0.3588661037394451,0.0,0.0
1652,0.37167070217917675,0.0,0.0
1669,0.36309167165967643,0.0,0.0
1652,0.38196125907990314,0.0,0.0
1653,0.3623714458560194,0.0,0.0
1654,0.36638452237001207,0.0,0.0
1652,0.37469733656174337,0.0,0.0
1649,0.41297756215888415,0.0,0.0
1646,0.42345078979343864,0.0,0.0
1652,0.43341404358353514,0.0,0.0
1657,0.4055522027761014,510.0,942.912
1661,0.3534015653220951,0.0,0.0
1652,0.3601694915254237,0.0,0.0
1656,0.3834541062801932,0.0,0.0
1665,0.36576576576576575,0.0,0.0
1653,0.39806412583182094,0.0,0.0
1654,0.3645707376058041,0.0,0.0
1671,0.35727109515260325,0.0,0.0
1660,0.35,0.0,0.0
1664,0.36899038461538464,0.0,0.0
1655,0.3824773413897281,0.0,0.0
1656,0.38405797101449274,0.0,0.0
1656,0.37922705314009664,0.0,0.0
1675,0.37791044776119403,0.0,0.0
1661,0.3841059602649007,0.0,0.0
1669,0.3451168364289994,0.0,0.0
1676,0.3937947494033413,0.0,0.0
1655,0.3915407854984894,0.0,0.0
1676,0.4009546539379475,0.0,0.0
1650,0.4103030303030303,0.0,0.0
1648,0.40898058252427183,0.0,0.0
1677,0.40966010733452596,0.0,0.0
1652,0.4092009685230024,0.0,0.0
1677,0.4013118664281455,0.0,0.0
1661,0.4003612281757977,0.0,0.0
1676,0.4051312649164678,0.0,0.0
1658,0.4089264173703257,0.0,0.0
1656,0.39371980676328505,0.0,0.0
1673,0.41243275552898984,0.0,0.0
1654,0.4226118500604595,0.0,0.0
1670,0.4,0.0,0.0
1666,0.40516206482593037,0.0,0.0
1669,0.40023966446974235,0.0,0.0
1671,0.3907839616995811,0.0,0.0
1672,0.4001196172248804,0.0,0.0
1651,0.39067231980617806,0.0,0.0
1655,0.4030211480362538,0.0,0.0
1671,0.400359066427289,0.0,0.0
1679,0.33234067897558073,0.0,0.0
1674,0.33811230585424135,0.0,0.0
1678,0.3295589988081049,0.0,0.0
1675,0.33313432835820894,0.0,0.0
1674,0.33512544802867383,0.0,0.0
1675,0.3295522388059702,0.0,0.0
1675,0.3337313432835821,0.0,0.0
1682,0.34780023781212843,0.0,0.0
1651,0.34766807995154453,0.0,0.0
1661,0.34677904876580373,0.0,0.0
1660,0.372289156626506,0.0,0.0
1655,0.36012084592145016,0.0,0.0
1657,0.38020519010259507,0.0,0.0
1677,0.39296362552176506,0.0,0.0
1657,0.3621001810500905,0.0,0.0
1683,0.38146167557932265,0.0,0.0
1661,0.38711619506321493,0.0,0.0
1666,0.38115246098439376,0.0,0.0
1651,0.43367655966081164,501.0,926.292
1667,0.4013197360527894,0.0,0.0
1653,0.37689050211736236,0.0,0.0
1678,0.38617401668653156,0.0,0.0
1663,0.3710162357185809,0.0,0.0
1668,0.3998800959232614,575.0,1062.94
1652,0.4443099273607748,0.0,0.0
1651,0.44579043004239854,0.0,0.0
1675,0.4394029850746269,0.0,0.0
1654,0.45163240628778717,0.0,0.0
1676,0.4451073985680191,610.0,1127.58
1660,0.4427710843373494,0.0,0.0
1656,0.4444444444444444,0.0,0.0
1677,0.43768634466308887,0.0,0.0
1686,0.44661921708185054,0.0,0.0
1655,0.45377643504531723,0.0,0.0
1653,0.4440411373260738,0.0,0.0
1654,0.4486094316807739,0.0,0.0
1651,0.4433676559660812,0.0,0.0
1658,0.45235223160434257,0.0,0.0
1644,0.45012165450121655,0.0,0.0
1648,0.4538834951456311,0.0,0.0
1674,0.449820788530466,0.0,0.0
1678,0.44934445768772346,0.0,0.0
1681,0.4479476502082094,0.0,0.0
1642,0.4403166869671133,629.0,1162.66
1658,0.42460796139927626,0.0,0.0
1658,0.40651387213510254,0.0,0.0
1656,0.40881642512077293,0.0,0.0
1662,0.4055354993983153,0.0,0.0
1690,0.45621301775147927,0.0,0.0
1697,0.4325279905715969,0.0,0.0
1673,0.4178123132098028,0.0,0.0
1687,0.4084173088322466,0.0,0.0
1692,0.4024822695035461,0.0,0.0
1692,0.40602836879432624,0.0,0.0
1706,0.3939038686987104,0.0,0.0
1704,0.40023474178403756,0.0,0.0
1703,0.4163241338813858,0.0,0.0
1656,0.4082125603864734,0.0,0.0
1657,0.42063971031985514,0.0,0.0
1672,0.3875598086124402,0.0,0.0
1645,0.40364741641337387,0.0,0.0
1651,0.3912780133252574,632.0,1168.2
1652,0.37409200968523004,0.0,0.0
1657,0.3922751961375981,0.0,0.0
1645,0.40425531914893614,0.0,0.0
1638,0.4053724053724054,0.0,0.0
1640,0.4054878048780488,0.0,0.0
1640,0.41585365853658535,0.0,0.0
1645,0.4340425531914894,0.0,0.0
1667,0.4091181763647271,0.0,0.0
1641,0.41803778184034124,0.0,0.0
1648,0.41383495145631066,0.0,0.0
1645,0.4249240121580547,0.0,0.0
1642,0.4226552984165652,0.0,0.0
1643,0.44065733414485697,0.0,0.0
1649,0.39357186173438446,0.0,0.0
1650,0.40545454545454546,0.0,0.0
1647,0.41044323011536127,0.0,0.0
1644,0.4300486618004866,0.0,0.0
1654,0.45042321644498184,0.0,0.0
1657,0.47616173808086903,663.0,1225.45
1654,0.42986698911729143,0.0,0.0
1647,0.4049787492410443,0.0,0.0
1647,0.4256223436551305,639.0,1181.13
1660,0.38373493975903616,0.0,0.0
1647,0.4353369763205829,0.0,0.0
1647,0.4353369763205829,0.0,0.0
1650,0.41333333333333333,648.0,1197.75
1656,0.4178743961352657,0.0,0.0
1657,0.42063971031985514,693.0,1280.85
1649,0.4269254093389933,0.0,0.0
1660,0.42048192771084336,660.0,1219.91
1657,0.42908871454435726,0.0,0.0
1669,0.4397843019772319,0.0,0.0
1675,0.43402985074626865,0.0,0.0
1643,0.4497869750456482,0.0,0.0
1668,0.44004796163069543,0.0,0.0
1649,0.44511825348696177,0.0,0.0
1652,0.44128329297820823,0.0,0.0
1654,0.44256348246674726,0.0,0.0
1650,0.46,0.0,0.0
1641,0.44424131627056673,0.0,0.0
1662,0.40673886883273164,0.0,0.0
1666,0.4009603841536615,0.0,0.0
1654,0.439540507859734,0.0,0.0
1666,0.43637454981992796,0.0,0.0
1650,0.46060606060606063,0.0,0.0
1663,0.4515935057125676,602.0,1112.8
1650,0.4448484848484848,0.0,0.0
1651,0.4494245911568746,0.0,0.0
1650,0.43757575757575756,0.0,0.0
1664,0.4597355769230769,0.0,0.0
1651,0.42337976983646275,0.0,0.0
1655,0.44652567975830815,0.0,0.0
1676,0.4343675417661098,0.0,0.0
1649,0.4335961188599151,0.0,0.0
1654,0.4492140266021765,666.0,1230.99
1655,0.43202416918429004,0.0,0.0
1650,0.45151515151515154,675.0,1247.61
1649,0.46634323832625835,0.0,0.0
1649,0.4317768344451183,0.0,0.0
1653,0.43859649122807015,0.0,0.0
1653,0.4591651542649728,0.0,0.0
1656,0.46799516908212563,0.0,0.0
1645,0.4401215805471125,0.0,0.0
1672,0.4126794258373206,0.0,0.0
1649,0.4220739842328684,0.0,0.0
1642,0.4110840438489647,0.0,0.0
1645,0.417629179331307,0.0,0.0
1643,0.4083992696287279,0.0,0.0
1644,0.4075425790754258,0.0,0.0
1644,0.4081508515815085,0.0,0.0
1655,0.41570996978851965,0.0,0.0
1657,0.40374170187085096,0.0,0.0
1651,0.40520896426408237,0.0,0.0
1649,0.40448756822316556,0.0,0.0
1645,0.4066869300911854,0.0,0.0
1650,0.4224242424242424,0.0,0.0
1656,0.42693236714975846,624.0,1153.43
1656,0.41243961352657005,0.0,0.0
1651,0.418534221683828,633.0,1170.05
1652,0.41707021791767557,0.0,0.0
1652,0.423728813559322,0.0,0.0
1654,0.4147521160822249,0.0,0.0
1643,0.3767498478393183,594.0,1098.03
1659,0.4014466546112116,0.0,0.0
1658,0.4028950542822678,0.0,0.0
1655,0.4012084592145015,0.0,0.0
1643,0.4029214850882532,0.0,0.0
1650,0.42303030303030303,654.0,1208.83
1651,0.42337976983646275,564.0,1042.63
1643,0.4138770541692027,0.0,0.0
1649,0.4117647058823529,0.0,0.0
1659,0.4074743821579265,0.0,0.0
1645,0.41398176291793315,0.0,0.0
1663,0.41371016235718583,0.0,0.0
1665,0.4096096096096096,0.0,0.0
1644,0.41362530413625304,0.0,0.0
1673,0.40705319784817695,648.0,1197.75
1657,0.4103802051901026,0.0,0.0
1650,0.4072727272727273,0.0,0.0
1657,0.4091732045866023,0.0,0.0
1654,0.3954050785973398,678.0,1253.15
1649,0.4257125530624621,0.0,0.0
1655,0.4175226586102719,0.0,0.0
1645,0.4054711246200608,0.0,0.0
1654,0.4189842805320435,0.0,0.0
1664,0.42007211538461536,0.0,0.0
1668,0.40707434052757796,0.0,0.0
1663,0.4058929645219483,0.0,0.0
1653,0.41681790683605563,0.0,0.0
1672,0.4276315789473684,0.0,0.0
1659,0.39662447257383965,0.0,0.0
1676,0.3967780429594272,0.0,0.0
1652,0.42493946731234866,681.0,1258.69
1663,0.42573662056524353,0.0,0.0
1654,0.4135429262394196,0.0,0.0
1675,0.4017910447761194,0.0,0.0
1653,0.43859649122807015,0.0,0.0
1657,0.4152082076041038,588.0,1086.95
1658,0.42581423401688784,0.0,0.0
1651,0.4318594791035736,0.0,0.0
1647,0.41105039465695203,0.0,0.0
1652,0.4092009685230024,0.0,0.0
1664,0.41646634615384615,0.0,0.0
1667,0.3929214157168566,0.0,0.0
1671,0.3907839616995811,0.0,0.0
1656,0.3997584541062802,0.0,0.0
1673,0.4100418410041841,0.0,0.0
1646,0.40765492102065615,0.0,0.0
1658,0.40048250904704463,0.0,0.0
1652,0.4019370460048426,624.0,1153.43
1663,0.3956704750450992,633.0,1170.05
1656,0.40398550724637683,0.0,0.0
1653,0.3835450695704779,621.0,1147.89
1654,0.38391777509068925,0.0,0.0
1655,0.38972809667673713,0.0,0.0
1657,0.4085697042848521,0.0,0.0
1655,0.3921450151057402,0.0,0.0
1659,0.4165159734779988,606.0,1120.19
1675,0.4047761194029851,0.0,0.0
1665,0.4084084084084084,0.0,0.0
1672,0.39413875598086123,0.0,0.0
1654,0.4026602176541717,0.0,0.0
1669,0.40443379269023366,0.0,0.0
1673,0.4004781829049611,0.0,0.0
1671,0.39317773788150806,636.0,1175.59
1671,0.4063435068821065,633.0,1170.05
1664,0.4050480769230769,0.0,0.0
1679,0.4097677188802859,0.0,0.0
1651,0.42337976983646275,0.0,0.0
1662,0.39229843561973526,0.0,0.0
1651,0.4033918837068443,0.0,0.0
1655,0.38912386706948643,603.0,1114.65
1653,0.41742286751361163,0.0,0.0
1654,0.3948004836759371,0.0,0.0
1651,0.3961235614778922,0.0,0.0
1655,0.4120845921450151,621.0,1147.89
1674,0.4080047789725209,627.0,1158.97
1654,0.39177750906892383,606.0,1120.19
1654,0.3905683192261185,597.0,1103.57
1674,0.39366786140979687,630.0,1164.51
1655,0.38972809667673713,609.0,1125.73
1650,0.4036363636363636,603.0,1114.65
1652,0.40314769975786924,609.0,1125.73
1652,0.39709443099273606,600.0,1109.11
1654,0.39600967351874244,624.0,1153.43
1655,0.40181268882175225,609.0,1125.73
1670,0.3994011976047904,612.0,1131.27
1649,0.40327471194663433,600.0,1109.11
1649,0.4026682838083687,0.0,0.0
1650,0.3896969696969697,633.0,1170.05
1653,0.40229885057471265,606.0,1120.19
1655,0.39516616314199393,0.0,0.0
1651,0.3961235614778922,0.0,0.0
1664,0.39242788461538464,606.0,1120.19
1665,0.3891891891891892,0.0,0.0
1652,0.3934624697336562,0.0,0.0
1651,0.41126589945487585,636.0,1175.59
1648,0.43021844660194175,0.0,0.0
1666,0.4237695078031212,0.0,0.0
1656,0.43478260869565216,0.0,0.0
1648,0.4375,0.0,0.0
1651,0.4385221078134464,583.0,1077.72
1656,0.41606280193236717,0.0,0.0
1658,0.4071170084439083,561.0,1037.09
1648,0.3938106796116505,0.0,0.0
1679,0.4121500893388922,660.0,1219.91
1659,0.4273658830620856,639.0,1181.13
1661,0.42564720048163757,639.0,1181.13
1659,0.45207956600361665,612.0,1131.27
1649,0.42328684050939963,0.0,0.0
1653,0.3986690865093769,648.0,1197.75
1659,0.44183242917420135,0.0,0.0
1688,0.4022511848341232,0.0,0.0
1657,0.40736270368135186,0.0,0.0
1661,0.39193257074051774,0.0,0.0
1652,0.44854721549636806,0.0,0.0
1653,0.4162129461584997,588.0,1086.95
1649,0.41297756215888415,624.0,1153.43
1692,0.44858156028368795,573.0,1059.25
1654,0.41777509068923824,0.0,0.0
1655,0.4012084592145015,0.0,0.0
1664,0.40805288461538464,0.0,0.0
1659,0.4177215189873418,585.0,1081.41
1650,0.41575757575757577,627.0,1158.97
1652,0.3940677966101695,0.0,0.0
1646,0.4380315917375456,0.0,0.0
1644,0.41788321167883213,645.0,1192.21
1650,0.3981818181818182,0.0,0.0
1649,0.4172225591267435,0.0,0.0
1665,0.42462462462462464,0.0,0.0
1655,0.3903323262839879,669.0,1236.53
1643,0.37857577601947656,0.0,0.0
1647,0.39647844565877355,627.0,1158.97
1649,0.41904184354154034,636.0,1175.59
1668,0.4010791366906475,0.0,0.0
1654,0.3851269649334946,0.0,0.0
1641,0.38939670932358317,0.0,0.0
1659,0.4207353827606992,0.0,0.0
1659,0.39180229053646776,0.0,0.0
1659,0.4159132007233273,606.0,1120.19
1660,0.4174698795180723,630.0,1164.51
1646,0.4040097205346294,648.0,1197.75
1655,0.40181268882175225,0.0,0.0
1653,0.3992740471869328,0.0,0.0
1650,0.43333333333333335,0.0,0.0
1651,0.43549364021804965,0.0,0.0
1671,0.4236983842010772,0.0,0.0
1667,0.41271745650869823,552.0,1020.47
1669,0.4170161773517076,561.0,1037.09
1671,0.414721723518851,567.0,1048.17
1647,0.4080145719489982,0.0,0.0
1646,0.4046172539489672,627.0,1158.97
1647,0.43169398907103823,588.0,1086.95
1657,0.4296922148461074,0.0,0.0
1650,0.4163636363636364,0.0,0.0
1669,0.4313960455362493,858.0,1585.55
1652,0.4509685230024213,858.0,1585.55
1654,0.4498186215235792,855.0,1580.01
1651,0.4494245911568746,861.0,1591.09
1647,0.4493017607771706,858.0,1585.55
1654,0.4280532043530834,883.0,1631.71
1653,0.43315184513006655,859.0,1587.39
1652,0.44188861985472155,882.0,1629.87
1674,0.4133811230585424,918.0,1696.34
1651,0.4251968503937008,885.0,1635.41
1651,0.42640823743185946,900.0,1663.1
1671,0.42070616397366845,1266.0,2338.98
1654,0.4286577992744861,1149.0,2122.92
1649,0.4257125530624621,1144.0,2113.69
1652,0.4303874092009685,1371.0,2532.88
1651,0.4251968503937008,1263.0,2333.44
1650,0.43212121212121213,1182.0,2183.86
1656,0.427536231884058,1551.0,2865.27
1651,0.434282253179891,1006.0,1858.85
1643,0.42422398052343274,979.0,1808.99
1650,0.42848484848484847,1068.0,1973.34
1664,0.42367788461538464,1080.0,1995.5
1653,0.4162129461584997,1065.0,1967.8
1654,0.42019347037484883,1065.0,1967.8
1648,0.42779126213592233,1089.0,2012.12
1672,0.4258373205741627,1080.0,1995.5
1643,0.4077906269020085,660.0,1219.91
1649,0.4063068526379624,0.0,0.0
1673,0.4237895995218171,666.0,1230.99
1651,0.43367655966081164,672.0,1242.07
1653,0.4398064125831821,657.0,1214.37
1648,0.44235436893203883,639.0,1181.13
1663,0.4425736620565244,600.0,1109.11
1676,0.4451073985680191,606.0,1120.19
1671,0.43925792938360264,645.0,1192.21
1664,0.42427884615384615,680.0,1256.84
1651,0.46214415505754086,638.0,1179.28
1656,0.43478260869565216,0.0,0.0
1705,0.4035190615835777,0.0,0.0
1673,0.4602510460251046,0.0,0.0
1654,0.4607013301088271,0.0,0.0
1649,0.4536082474226804,0.0,0.0
1645,0.45167173252279635,0.0,0.0
1657,0.46891973445986723,0.0,0.0
1675,0.4632835820895522,0.0,0.0
1654,0.466142684401451,623.0,1151.58
1655,0.4175226586102719,0.0,0.0
1661,0.40758579169175196,662.0,1223.6
1655,0.4151057401812689,638.0,1179.28
1652,0.3946731234866828,644.0,1190.36
1648,0.39987864077669905,0.0,0.0
1666,0.4177671068427371,0.0,0.0
1651,0.4003634161114476,629.0,1162.66
1651,0.4076317383403998,635.0,1173.74
1644,0.4008515815085158,650.0,1201.44
1656,0.4414251207729469,0.0,0.0
1656,0.38405797101449274,0.0,0.0
1655,0.38972809667673713,617.0,1140.5
1653,0.4016938898971567,0.0,0.0
1649,0.4020618556701031,0.0,0.0
1659,0.4267631103074141,665.0,1229.14
1641,0.4259597806215722,0.0,0.0
1667,0.4247150569886023,698.0,1290.08
1676,0.44272076372315033,561.0,1037.09
1677,0.4048896839594514,0.0,0.0
1662,0.4608904933814681,0.0,0.0
1668,0.47182254196642687,0.0,0.0
1650,0.4539393939393939,741.0,1369.49
1647,0.453551912568306,696.0,1286.39
1649,0.41237113402061853,0.0,0.0
1660,0.4710843373493976,535.0,989.078
1657,0.4103802051901026,0.0,0.0
1654,0.44014510278113667,0.0,0.0
1671,0.4278874925194494,0.0,0.0
1668,0.4382494004796163,0.0,0.0
1678,0.4582836710369487,0.0,0.0
1655,0.4398791540785498,0.0,0.0
1652,0.37772397094430993,0.0,0.0
1664,0.41165865384615385,609.0,1125.73
1656,0.39492753623188404,0.0,0.0
1660,0.43614457831325304,0.0,0.0
1666,0.4267707082833133,0.0,0.0
1664,0.4206730769230769,0.0,0.0
1654,0.3899637243047158,620.0,1146.04
1658,0.38600723763570566,581.0,1074.02
1651,0.3803755299818292,578.0,1068.48
1652,0.3710653753026634,581.0,1074.02
1655,0.3685800604229607,564.0,1042.63
1656,0.44021739130434784,0.0,0.0
1657,0.4103802051901026,0.0,0.0
1655,0.44652567975830815,0.0,0.0
1654,0.469770253929867,0.0,0.0
1663,0.4425736620565244,0.0,0.0
1657,0.4550392275196138,0.0,0.0
1663,0.42934455802766086,0.0,0.0
1647,0.4432301153612629,0.0,0.0
1666,0.43637454981992796,0.0,0.0
1662,0.45607701564380265,0.0,0.0
1655,0.45498489425981875,0.0,0.0
1658,0.4589867310012063,0.0,0.0
1657,0.44357272178636087,0.0,0.0
1651,0.4403391883706844,0.0,0.0
1662,0.43742478941034896,0.0,0.0
1661,0.42624924744130044,0.0,0.0
1651,0.44579043004239854,678.0,1253.15
1668,0.43345323741007197,0.0,0.0
1657,0.42788171394085694,642.0,1186.67
